,0,1,2
0,0.0,1.0,2.0
1,0.0,1.0,1.95
2,0.0,1.0,1.9
3,0.0,1.0,1.8499999999999999
4,0.0,1.0,1.7999999999999998
5,0.0,1.0,1.7499999999999998
6,0.0,1.0,1.6999999999999997
7,0.0,1.0,1.6499999999999997
8,0.0,1.0,1.5999999999999996
9,0.0,1.0,1.5499999999999996
10,0.0,1.0,1.4999999999999996
11,0.0,1.0,1.4499999999999995
12,0.0,1.0,1.3999999999999995
13,0.0,1.0,1.3499999999999994
14,0.0,1.0,1.2999999999999994
15,0.0,1.0,1.2499999999999993
16,0.0,1.0,1.1999999999999993
17,0.0,1.0,1.1499999999999992
18,0.0,1.0,1.0999999999999992
19,0.0,1.0,1.0499999999999992
20,0.0,1.0,0.9999999999999991
21,0.0,0.9000000999999,0.9500000999998991
22,0.0,0.8000001999998001,0.9000001999997991
23,0.0,0.7000002999997001,0.8500002999996991
24,0.0,0.6000003999996002,0.800000399999599
25,0.0,0.5000004999995002,0.750000499999499
26,0.0,0.40000059999940024,0.700000599999399
27,0.0,0.30000069999930024,0.650000699999299
28,0.0,0.20000079999920023,0.600000799999199
29,0.0,0.10000089999910024,0.550000899999099
30,0.0,9.999990002451664e-07,0.5000009999989989
31,0.0,-0.09999890000109975,0.4500010999988989
32,-1.999998000002e-100,9.999990002451664e-07,0.4000011999987989
33,-3.999996000004e-100,0.10000089999910024,0.3500012999986989
34,-5.999994000006e-100,0.20000079999920023,0.30000139999859887
35,-7.999992000008e-100,0.30000069999930024,0.25000149999849886
36,-9.99999000001e-100,0.10000129999830026,0.20000189999769885
37,-1.1999988000012e-99,-0.09999810000269971,0.15000229999689885
38,-1.7999974000034e-99,0.10000129999830026,0.10000269999609886
39,-2.3999960000056002e-99,0.30000069999930024,0.050003099995298866
40,-2.9999946000078e-99,2.599994200269684e-06,3.99999199889034e-06
41,-3.5999932000099998e-99,-0.2999955000108997,-0.049995100011301086
42,-4.7999880000223995e-99,2.5999942001031506e-06,-0.09999420001460106
43,-5.999982800034799e-99,-0.39999300002379967,-0.149992600024201
44,-7.999968800083199e-99,2.5999942001031506e-06,-0.19999100003380094
45,-9.999954800131597e-99,-0.4999889000558995,-0.2499885000563008
46,-1.2999923800280197e-98,2.5999942001586618e-06,-0.29998600007880066
47,-1.5999892800428796e-98,-0.5999828001239992,-0.34998240012440035
48,-2.0199832600813795e-98,2.5999942003807064e-06,-0.39997880017000004
49,-2.4399772401198793e-98,-0.6999743002528982,-0.44997390025329936
50,-2.9999666002077986e-98,2.5999942004917287e-06,-0.4999690003365987
51,-3.559955960295718e-98,-0.7999630004769962,-0.5499626004773973
52,-4.2799384404778766e-98,2.599994200935818e-06,-0.5999562006181959
53,-4.999920920660035e-98,-0.8999485008418922,-0.6499481008422932
54,-5.899893621009413e-98,2.599994201379907e-06,-0.6999400010663904
55,-6.79986632135879e-98,-0.9999304014059844,-0.7499300014063854
56,-7.899825621988204e-98,2.5999942018239963e-06,-0.7999200017463804
57,-8.999784922617619e-98,-1.099908302242071,-0.8499079022424719
58,-1.0319726403694288e-97,2.599994201268885e-06,-0.8998958027385634
59,-1.1639667884770957e-97,-1.199881803438948,-0.9498814034393491
60,-1.3199586246534257e-97,2.5999942021570632e-06,-0.9998670041401349
61,-1.4759504608297556e-97,-1.299850505103011,-1.0498501051034121
62,-1.6579393591080297e-97,2.599994202379108e-06,-1.0998332060666893
63,-1.839928257386304e-97,-1.3998140073598528,-1.149813607360254
64,-2.0499134878116593e-97,2.599994202379108e-06,-1.1997940086538188
65,-2.2598987182370146e-97,-1.4997719103558644,-1.2497715103562659
66,-2.499879438869371e-97,2.5999942021570632e-06,-1.299749012058713
67,-2.7398601595017275e-97,-1.5997238142598338,-1.3497234142602355
68,-3.0118354084191646e-97,2.5999942032672863e-06,-1.399697816461758
69,-3.283810657336602e-97,-1.6996693192645451,-1.449668919264947
70,-3.5897793446392143e-97,2.5999942037113755e-06,-1.499640022068136
71,-3.895748031941827e-97,-1.7996080255883786,-1.5496076255887803
72,-4.237708931756091e-97,2.5999942030452416e-06,-1.5995752291094245
73,-4.579669831570355e-97,-1.8995395334769078,-1.6495391334773095
74,-4.959621574054041e-97,2.599994201268885e-06,-1.6995030378451945
75,-5.339573316537728e-97,-1.9994634432045013,-1.749463043204903
76,-5.759514379885388e-97,2.5999941981602603e-06,-1.7994230485646114
77,-6.179455443233049e-97,-2.0993793550759197,-1.8493789550763216
78,-6.641384145682112e-97,2.599994201268885e-06,-1.8993348615880317
79,-7.103312848131175e-97,-2.1992868694279153,-1.9492864694283174
80,-7.60922733996868e-97,2.5999942043775093e-06,-1.9992380772686031
81,-8.115141831806185e-97,-2.29918558663083,-2.0491851866312327
82,-8.66704008737619e-97,2.5999942030452416e-06,-2.0991322959938623
83,-9.218938342946196e-97,-2.3990751070901952,-2.1490747070905982
84,-9.818818152657889e-97,2.5999942026011524e-06,-2.199017118187334
85,-1.0418697962369582e-96,-2.498955031248329,-2.248954631248732
86,-1.1068556924706125e-96,2.599994199936617e-06,-2.2988921443101296
87,-1.171841588704267e-96,-2.5988249595859334,-2.3488245595863364
88,-1.2420251400570816e-96,2.5999941981602603e-06,-2.3987569748625432
89,-1.3122086914098963e-96,-2.6986844926236944,-2.448684092624098
90,-1.3877896169479468e-96,2.5999942074861337e-06,-2.4986112103856524
91,-1.4633705424859973e-96,-2.79853323092388,-2.5485328309242834
92,-1.544548539685884e-96,2.599994210150669e-06,-2.5984544514629144
93,-1.6257265368857707e-96,-2.8983707750919367,-2.6483703750923393
94,-1.7127012808358298e-96,2.5999942026011524e-06,-2.698286298721764
95,-1.7996760247858888e-96,-2.9981967257780853,-2.7481963257784883
96,-1.8926471673874924e-96,2.599994208374312e-06,-2.7981063528352124
97,-1.9856183099890957e-96,-3.0980106836789245,-2.848010283679327
98,-2.0847854791580455e-96,2.5999942110388474e-06,-2.897914214523442
99,-2.1839526483269953e-96,-3.197812249539021,-2.9478118495394234
100,-2.2895154471950114e-96,2.599994203489331e-06,-2.997709484555405
101,-2.3950782460630275e-96,-3.297601024152511,-3.047600624152913
102,-2.507236252179337e-96,2.599994211927026e-06,-3.097491763750421
103,-2.6193942582956467e-96,-3.3973766083646946,-3.1473762083650962
104,-2.7383470228286744e-96,2.599994212371115e-06,-3.1972606529797716
105,-2.857299787361702e-96,-3.497138603073634,-3.2471382030740354
106,-2.983246834300865e-96,2.5999942065979553e-06,-3.2970157531682993
107,-3.109193881240028e-96,-3.59688660923175,-3.3468862092321507
108,-3.2423347065976435e-96,2.599994205709777e-06,-3.396756665296002
109,-3.3754755319552588e-96,-3.6966202278474163,-3.4466198278478166
110,-3.516009602968557e-96,2.59999420393342e-06,-3.496482990399631
111,-3.6565436739818554e-96,-3.7963390599865576,-3.5463386599869575
112,-3.804670428315115e-96,2.5999941959398143e-06,-3.596194329574284
113,-3.952797182648374e-96,-3.896042706774244,-3.646042306774644
114,-4.108716027595171e-96,2.5999942026011524e-06,-3.695890283975004
115,-4.264634872541968e-96,-3.995730769396288,-3.7457303693966875
116,-4.4285451842275455e-96,2.5999942030452416e-06,-3.795570454818371
117,-4.592455495913123e-96,-4.095402849100838,-3.845402449101236
118,-4.764556618496891e-96,2.5999942137033827e-06,-3.8952344433841013
119,-4.936657741080659e-96,-4.195058547199972,-3.94505814720037
120,-5.117148985958815e-96,2.5999942021570632e-06,-3.994881851016639
121,-5.297640230836971e-96,-4.294697465071297,-4.044697065071696
122,-5.486720875845258e-96,2.5999941835053164e-06,-4.094512279126753
123,-5.675801520853545e-96,-4.394319204159542,-4.144318804159941
124,-5.87367080947014e-96,2.5999941906107438e-06,-4.194125329193128
125,-6.071540098086734e-96,-4.493923365978147,-4.243922965978546
126,-6.2783972386352735e-96,2.5999941923871006e-06,-4.293720602763963
127,-6.485254379183813e-96,-4.593509552110864,-4.343509152111262
128,-6.701298544036562e-96,2.59999420393342e-06,-4.393297701458562
129,-6.917342708889312e-96,-4.693077364213346,-4.443076964213745
130,-7.142773033670476e-96,2.5999941897225654e-06,-4.492856226968928
131,-7.36820335845164e-96,-4.792626404014745,-4.542626004015142
132,-7.603218941240823e-96,2.599994178176246e-06,-4.592395781061357
133,-7.838234524030006e-96,-4.892156273319297,-4.642155873319695
134,-8.083034424565816e-96,2.599994195051636e-06,-4.6919159655780325
135,-8.327834325101626e-96,-4.991666574007924,-4.741666174008323
136,-8.58261756398544e-96,2.5999942030452416e-06,-4.791416382438613
137,-8.837400802869254e-96,-5.091156908039823,-4.841156508040221
138,-9.102366360769135e-96,2.5999942110388474e-06,-4.890896633641829
139,-9.367331918669017e-96,-5.1906268774540525,-4.940626477454452
140,-9.642678735523795e-96,2.5999942216969885e-06,-4.9903563212670745
141,-9.918025552378574e-96,-5.290076084371135,-5.040075684371535
142,-1.0203952526602083e-95,2.599994227026059e-06,-5.089795047475996
143,-1.0489879500825591e-95,-5.389504130994641,-5.139503730995042
144,-1.0786585488511079e-95,2.5999942279142374e-06,-5.189212414514087
145,-1.1083291476196566e-95,-5.488910619612781,-5.2389102196131825
146,-1.1390975290321267e-95,2.599994275875872e-06,-5.2886080247122775
147,-1.1698659104445968e-95,-5.588295152599998,-5.3382947526004
148,-1.2017519514075858e-95,2.5999942643295526e-06,-5.387981480488523
149,-1.2336379923705748e-95,-5.687657332418559,-5.43765693241896
150,-1.2666615653200463e-95,2.5999942305787727e-06,-5.487332384349398
151,-1.2996851382695177e-95,-5.78699676162014,-5.536996361620542
152,-1.3338661110913121e-95,2.599994222585167e-06,-5.586660338891686
153,-1.3680470839131065e-95,-5.886313042847421,-5.636312642847825
154,-1.4034053198634692e-95,2.5999942341314863e-06,-5.685964946803964
155,-1.4387635558138319e-95,-5.985605778835678,-5.735605378836082
156,-1.4753189134399606e-95,2.5999942510068763e-06,-5.7852458108682
157,-1.511874271066089e-95,-6.084874572414362,-5.834874172414766
158,-1.5496466041266995e-95,2.5999942341314863e-06,-5.884502533961332
159,-1.58741893718731e-95,-6.184119026508696,-5.9341186265090995
160,-1.626428094573221e-95,2.599994269658623e-06,-5.983734719056867
161,-1.6654372519591318e-95,-6.283338744141259,-6.033338344141663
162,-1.7057030776138698e-95,2.5999942918630836e-06,-6.08294196922646
163,-1.7459689032686078e-95,-6.3825333284335795,-6.132532928433984
164,-1.7875112361090316e-95,2.599994317620258e-06,-6.1821238876415086
165,-1.8290535689494555e-95,-6.481702382607716,-6.231701982608121
166,-1.8718922427863996e-95,2.599994307850295e-06,-6.281280077574734
167,-1.9147309166233438e-95,-6.5808455099878485,-6.330845109988254
168,-1.9588857600822842e-95,2.5999943318311125e-06,-6.380410142401774
169,-2.0030406035412247e-95,-6.679962314001865,-6.429961914002271
170,-2.0485314399829646e-95,2.599994362917357e-06,-6.479513685602767
171,-2.0940222764247045e-95,-6.7790523981829445,-6.529051998183352
172,-2.1408689238660797e-95,2.599994362917357e-06,-6.5785903107639365
173,-2.187715571307455e-95,-6.878115366171149,-6.628114966171556
174,-2.2359378423420633e-95,2.5999943700227846e-06,-6.677639621579176
175,-2.2841601133766717e-95,-6.977150821715001,-6.727150421715408
176,-2.333777815095622e-95,2.5999943717991414e-06,-6.776661221851641
177,-2.383395516814572e-95,-7.076158368673075,-6.826157968673483
178,-2.4344284507272558e-95,2.5999943895627098e-06,-6.875654715495325
179,-2.4854613846399394e-95,-7.175137611015579,-6.925137211015987
180,-2.537929346594825e-95,2.599994424201668e-06,-6.974619706536649
181,-2.5903973085497106e-95,-7.2740881528259385,-7.024087752826348
182,-2.6443200886551603e-95,2.599994400220851e-06,-7.073555799116046
183,-2.69824286876061e-95,-7.373009598302384,-7.123009198302793
184,-2.7536402513057193e-95,2.5999943993326724e-06,-7.172462597489541
185,-2.8090376338508284e-95,-7.471901551759528,-7.221901151759938
186,-2.8659293972262882e-95,2.599994387786353e-06,-7.271339706030335
187,-2.922821160601748e-95,-7.570763617629951,-7.320763217630363
188,-2.9812270772207327e-95,2.5999943806809256e-06,-7.370186729230391
189,-3.0396329938397174e-95,-7.66959540046579,-7.419595000466201
190,-3.099572830058794e-95,2.5999944570642697e-06,-7.46900327170201
191,-3.1595126662778705e-95,-7.768396504940304,-7.518396104940714
192,-3.221006182317934e-95,2.5999944206489545e-06,-7.567788938179418
193,-3.2824996983579977e-95,-7.867166535849472,-7.617166135849882
194,-3.34556664822523e-95,2.5999943975563156e-06,-7.6665433335203454
195,-3.4086335980924624e-95,-7.9659050981135655,-7.715904698113975
196,-3.4732937294993165e-95,2.599994419760776e-06,-7.765266062707604
197,-3.5379538609061705e-95,-8.064611796778731,-7.814611396779139
198,-3.6042269151923795e-95,2.59999437268732e-06,-7.863956730850673
199,-3.6704999694785885e-95,-8.163286237018566,-7.913285837018974
200,-3.7384056815322e-95,2.5999943851218177e-06,-7.962614943187275
201,-3.806311393585811e-95,-8.261928024135708,-8.011927624136115
202,-3.8758694917642485e-95,2.599994328278399e-06,-8.061240305084954
203,-3.945427589942686e-95,-8.3605367635634,-8.110536363563806
204,-4.016657795993835e-95,2.5999943638055356e-06,-8.159832422042658
205,-4.087888002044984e-95,-8.45911206086708,-8.209111660867485
206,-4.160810031028305e-95,2.5999942980803326e-06,-8.258390899692312
207,-4.233732060011626e-95,-8.557653521745952,-8.307653121746357
208,-4.3083656202192957e-95,2.5999943407128967e-06,-8.356915343800402
209,-4.382999180426965e-95,-8.656160752034568,-8.406160352034973
210,-4.45936397330504e-95,2.599994394003602e-06,-8.455405360269545
211,-4.535728766183115e-95,-8.754633357704401,-8.504632957704807
212,-4.6138444862527296e-95,2.59999437268732e-06,-8.55386055514007
213,-4.6919602063223446e-95,-8.853070944865422,-8.603070544865828
214,-4.7718465411009314e-95,2.5999943762400335e-06,-8.652280534591586
215,-4.851732875879518e-95,-8.951473119767677,-8.70147271976808
216,-4.933409505802057e-95,2.599994417096241e-06,-8.750664904944575
217,-5.015086135724596e-95,-9.049839488802858,-8.79983908880326
218,-5.098572734064895e-95,2.5999944455179502e-06,-8.849013272661946
219,-5.1820593324051935e-95,-9.148169658505884,-8.898169258506284
220,-5.2673755651971924e-95,2.5999943886745314e-06,-8.947325244350623
221,-5.352691797989191e-95,-9.246463235556465,-8.996462835556867
222,-5.4398573239483e-95,2.5999944508470207e-06,-9.045600426763112
223,-5.527022849907409e-95,-9.344719826780693,-9.094719426781094
224,-5.616057320351873e-95,2.5999944224253113e-06,-9.143838426799075
225,-5.705091790796337e-95,-9.442939039152591,-9.192938639152992
226,-5.7960148495686303e-95,2.599994438412523e-06,-9.242038851506909
227,-5.8869379083409234e-95,-9.541120479795703,-9.291120079796105
228,-5.9797691917291746e-95,2.5999944206489545e-06,-9.340201308085302
229,-6.072600475117426e-95,-9.639263755984661,-9.389263355985063
230,-6.167359611776874e-95,2.599994392227245e-06,-9.438325403884825
231,-6.262118748436321e-95,-9.737368475146752,-9.487368075147156
232,-6.358825359310796e-95,2.5999943744636766e-06,-9.536410746409487
233,-6.455531970185271e-95,-9.835434244863492,-9.585433844863898
234,-6.554205668428717e-95,2.5999944117671703e-06,-9.634456943318309
235,-6.652879366672164e-95,-9.933460672872195,-9.683460272872601
236,-6.753539757570184e-95,2.5999944526233776e-06,-9.732463602426893
237,-6.854200148468204e-95,-10.03144736706754,-9.781446967067946
238,-6.956866829359636e-95,2.5999943851218177e-06,-9.830430331709
239,-7.059533510251068e-95,-10.129393935503145,-9.87939353550355
240,-7.1642260704496e-95,2.5999943620291788e-06,-9.9283567392981
241,-7.268918630648132e-95,-10.227299986393124,-9.977299586393528
242,-7.375656651363942e-95,2.5999943993326724e-06,-10.026242433488957
243,-7.482394672079752e-95,-10.325165128113664,-10.075164728114071
244,-7.591197726341183e-95,2.5999943993326724e-06,-10.124087022739186
245,-7.700000780602613e-95,-10.422988969204592,-10.172988569205003
246,-7.810888433177884e-95,2.599994337160183e-06,-10.22189011567082
247,-7.921776085753154e-95,-10.520771118370938,-10.270770718371349
248,-8.034767893072098e-95,2.5999942980803326e-06,-10.319651321071877
249,-8.147759700391042e-95,-10.618511184484491,-10.368510784484902
250,-8.262875210466882e-95,2.5999943638055356e-06,-10.417370247897928
251,-8.377990720542722e-95,-10.71620877658538,-10.466208376585794
252,-8.495249472893878e-95,2.599994360252822e-06,-10.51504650527366
253,-8.612508225245035e-95,-10.813863503883633,-10.563863103884044
254,-8.731929750816965e-95,2.5999943211729715e-06,-10.612679702494429
255,-8.851351276388896e-95,-10.911474975760724,-10.661474575761133
256,-8.972955097475979e-95,2.5999944011090292e-06,-10.710269449027837
257,-9.094558918563062e-95,-11.009042801771153,-10.759042401771564
258,-9.218364548730498e-95,2.5999946071664226e-06,-10.807815354515292
259,-9.342170178897934e-95,-11.106566591644016,-10.856566191644426
260,-9.468197122903697e-95,2.599994537888506e-06,-10.90531702877356
261,-9.59422406690946e-95,-11.20404595528454,-10.954045555284948
262,-9.722491820626279e-95,2.5999946107191363e-06,-11.002774081796336
263,-9.850759574343098e-95,-11.301480502775656,-11.051480102776065
264,-9.981287624680472e-95,2.599994779473036e-06,-11.100186123755794
265,-1.0111815675017846e-94,-11.398869844379567,-11.148869444379976
266,-1.0244623499844094e-94,2.5999948629618075e-06,-11.197552765004158
267,-1.0377431324670343e-94,-11.496213590539295,-11.246213190539704
268,-1.0512538392734698e-94,2.5999948842780896e-06,-11.29487361607525
269,-1.0647645460799052e-94,-11.593511351880244,-11.343510951880655
270,-1.0785071231653782e-94,2.599994967766861e-06,-11.392148287686059
